"","...1","x","y","cena","nazwa","link","adres stacji","wielkosc ruchu","godziny otwarcia","liczba gwiazdek","sredni ruch poniedzialek","sredni ruch wtorek","sredni ruch sroda","sredni ruch czwartek","sredni ruch piatek","sredni ruch sobota","sredni ruch niedziela","udział poniedzialek","udział wtorek","udział sroda","udział czwartek","udział piatek","udział sobota","udział niedziela","średni spędzany czas (min)","sredni ruch w godzinach 4-8","sredni ruch w godzinach 8-12","sredni ruch w godzinach 12-16","sredni ruch w godzinach 16-20","sredni ruch w godzinach 20-24","sredni ruch w godzinach 24-4","N","grid","min_odl_trunk","max_odl_trunk","avg_odl_trunk","min_odl_primary","max_odl_primary","avg_odl_primary","palac_kultury","sources.lon","min_odl_stacji","max_odl_stacji","avg_odl_stacji","ile_stacji_r5","ile_stacji_r10"
"1",0,21.0905714,52.1557819,4.23,NA,"https://www.google.com/search?tbm=lcl&ei=MVGXX4SwOuOlrgSDlqjICg&q=Uprawna+3%2C&oq=Uprawna+3%2C&gs_l=psy-ab.3..38j0i22i30k1j38l2.12205.12205.0.12472.1.1.0.0.0.0.87.87.1.1.0....0...1c.2.64.psy-ab..0.1.86....0.N1E-jw-Gg6E#rlfi=hd:;si:14405469212668327982;mv:[[52.156091599999996,21.091627],[52.1559008,21.0912583]]","Przyczółkowa 304, 02-962 Warszawa",3734.25,"Czynne całą dobę",4.2,501,761.25,434.25,375.75,761.25,501,399.75,0.134163486643904,0.203856196023298,0.116288411327576,0.100622614982928,0.203856196023298,0.134163486643904,0.107049608355091,15,269.25,305.25,239.25,86.25,24,0,3734.25,407,12.5,38.9,25.2923039343408,5.4,38.3,19.7063742217276,17.1,21.09084,3.7,37,19.6223140495868,1,10
"2",0,21.1059924,52.2214136,4.29,"Circle K","https://www.google.com/search?tbm=lcl&ei=6lCXX6S8CIP2qwHRhKyQAw&q=52.22207+21.10578+&oq=52.22207+21.10578+&gs_l=psy-ab.3...13275.16792.0.17105.4.4.0.0.0.0.72.270.4.4.0....0...1c.1j2.64.psy-ab..0.0.0....0.habP5QfWz9Q#rlfi=hd:;si:11598232142176450597;mv:[[52.222249977319024,21.1060737912862],[52.22189002268096,21.105486208713803]]","Stoczniowców 5, 03-984 Warszawa",3764.25,"Czynne całą dobę",4.5,650.25,276,650.25,525.75,543.75,576,542.25,0.172743574417215,0.0733213787607093,0.172743574417215,0.139669256824069,0.14445108587368,0.153018529587567,0.144052600119546,10,245.25,248.25,312.75,57.75,69.75,6.75,3764.25,422,12.7,31.4,21.4941505992705,0.7,33.2,13.9926230799114,13.1,21.10599,2.7,30.1,15.9173553719008,4,23
"3",0,21.037341,52.1622842,4.23,"Circle K","https://www.google.com/search?tbm=lcl&ei=RFCXX97pDcuEwPAPvcSt-Ag&q=B%C3%A9li+Bart%C3%B3ka&oq=B%C3%A9li+Bart%C3%B3ka&gs_l=psy-ab.3..38j0i22i30k1l4j38l2.30959.30959.0.31276.1.1.0.0.0.0.93.93.1.1.0....0...1c.2.64.psy-ab..0.1.93....0.hPU2OybjvTU#rlfi=hd:;si:10301404090697194792;mv:[[52.16326094837551,21.03854119567165],[52.16139513514246,21.03435694960842],null,[52.162328051537024,21.036449072640035],18]","aleja Jana Rodowicza „Anody” 6, 02-786 Warszawa",6282,"Czynne całą dobę",4.3,942,649.5,1178.25,697.5,1178.25,835.5,801,0.149952244508118,0.103390639923591,0.187559694364852,0.111031518624642,0.187559694364852,0.132999044890162,0.127507163323782,10,384.75,362.25,423.75,248.25,102,30.75,6282,304,6,36.6,20.3800905419489,1.3,36.2,16.416022699831,13.6,21.037338,3.2,34.9,16.4355371900826,7,24
"4",0,21.1724169,52.2096695,4.14,"Stacja Paliw ORLEN","https://www.google.com/search?tbm=lcl&ei=90-XX8CkCqWHrwT86o-ICg&q=+52.20951+21.17208&oq=+52.20951+21.17208&gs_l=psy-ab.3...19331.22685.0.22986.4.4.0.0.0.0.83.287.4.4.0....0...1c.1j2.64.psy-ab..0.0.0....0.qURvwi4bqTo#rlfi=hd:;si:17014107588603822346;mv:[[52.20968997731902,21.172373708222867],[52.20933002268096,21.17178629177713]]","Konopna 11, 04-707 Warszawa",4466.25,"Czynne całą dobę",4.4,788.25,496.5,864.75,372,496.5,758.25,690,0.176490344248531,0.111167086481948,0.193618807724601,0.0832913518052057,0.111167086481948,0.169773299748111,0.154492023509656,10,321,321,289.5,99.75,87.75,0,4466.25,520,17,39.9,28.4459940072955,3.8,40.1,20.5011118927375,20.7,21.172235,2.7,34.6,22.2735537190083,1,7
"5",0,21.0422905,52.25758925,4.26,"BP","https://www.google.com/search?tbm=lcl&ei=6U6XX4CCLe3nrgTc_IioCw&q=52.2579+21.04312+&oq=52.2579+21.04312+&gs_l=psy-ab.3...151826.155632.0.156300.4.4.0.0.0.0.98.282.4.4.0....0...1c.1j2.64.psy-ab..0.0.0....0.x2NfqnKSOPY#rlfi=hd:;si:12068577599148508150;mv:[[52.25807997731903,21.043414028577637],[52.257720022680964,21.04282597142236]]","aleja ""Solidarności"" 15, 03-412 Warszawa",4164,"Czynne całą dobę",4.3,475.5,342.75,475.5,679.5,772.5,738.75,679.5,0.114193083573487,0.0823126801152738,0.114193083573487,0.163184438040346,0.185518731988473,0.177413544668588,0.163184438040346,NA,168.75,180.75,325.5,179.25,105,36.75,4164,274,10.1,35.1,21.2809829338197,6.8,34.6,18.207152756633,11.5,21.042235,3.3,29.2,16.7644628099174,3,15
"6",0,20.9607781,52.193375,4.28,"Shell","https://www.google.com/search?tbm=lcl&ei=106XX5OLKoOJrwT6iJawCw&q=52.16484+20.9313+&oq=52.16484+20.9313+&gs_l=psy-ab.3...13178.16510.0.17305.4.4.0.0.0.0.69.262.4.4.0....0...1c.1j2.64.psy-ab..0.0.0....0.LO4pyD3AwN0#rlfi=hd:;si:9808354900148768740;mv:[[52.16501997731903,20.93159341330009],[52.16466002268096,20.931006586699905]]","aleja Krakowska 15, 02-183 Warszawa",4893.75,"Czynne całą dobę",3.8,828.75,357,828.75,601.5,814.5,709.5,753.75,0.169348659003831,0.0729501915708812,0.169348659003831,0.122911877394636,0.166436781609195,0.144980842911877,0.154022988505747,10,300,318.75,330,135,123,20.25,4893.75,177,4,36.5,16.7908774101094,1.2,36.9,16.1460028558529,9.8,20.960782,2,30.1,14.5479338842975,5,31
"7",0,21.1399899,52.1917949,4.28,"Stacja Paliw Orlen","https://www.google.com/search?tbm=lcl&ei=i06XX4nWN8OrrgTtu7eIBw&q=52.19171+21.13994+&oq=52.19171+21.13994+&gs_l=psy-ab.3...14608.18282.0.18660.4.4.0.0.0.0.82.263.4.4.0....0...1c.1j2.64.psy-ab..0.0.0....0.bci9YuOcktE#rlfi=hd:;si:7946942776899185991;mv:[[52.191889977319036,21.14023359061029],[52.19153002268097,21.1396464093897]]","Trakt Lubelski 154, 04-766 Warszawa",4909.5,"Czynne całą dobę",4.4,811.5,445.5,940.5,726.75,530.25,750,705,0.165291781240452,0.0907424381301558,0.191567369385885,0.148029330889093,0.108004888481515,0.152765047357165,0.143599144515735,10,336,325.5,333,111.75,120,8.25,4909.5,481,19.9,36.3,27.1105947107869,6.5,38.1,19.2392013061327,17.8,21.139557,3,36.7,20.5446280991736,2,8
"8",0,20.9124173,52.2482102,4.29,"Circle K","https://www.google.com/search?tbm=lcl&ei=8k2XX-3ZL8PorgS_q6zQBw&q=52.24839+20.9119+&oq=52.24839+20.9119+&gs_l=psy-ab.3...37968.43283.0.43642.4.4.0.0.0.0.104.312.3j1.4.0....0...1c.1j2.64.psy-ab..0.0.0....0.AdrmGMOOrrs#rlfi=hd:;si:13173927419411724222;mv:[[52.248569977319036,20.912193965547168],[52.24821002268097,20.911606034452834]]","ul, Powstańców Śląskich 90, 01-493 Warszawa",6159,"Czynne całą dobę",4.3,946.5,688.5,1068,706.5,1068,840.75,840.75,0.153677545056016,0.111787627861666,0.173404773502192,0.114710180224062,0.173404773502192,0.136507549926936,0.136507549926936,10,341.25,366,469.5,220.5,143.25,6.75,6159,72,4.1,43.6,17.4980491141219,5.5,44.2,20.202151864179,13.8,20.912417,2.9,36.1,17.4652892561983,2,19
"9",0,20.9667669,52.3113096,4.29,"Wasbruk LPG 24H","https://www.google.com/search?tbm=lcl&ei=j02XX8msN-6EwPAP-diXoAg&q=%C5%9Awiderska+4&oq=%C5%9Awiderska+4&gs_l=psy-ab.3..0j38l4j0i22i30k1l5.9852.9852.0.10138.1.1.0.0.0.0.101.101.0j1.1.0....0...1c.2.64.psy-ab..0.1.100....0.ufEvr_TImHE#rlfi=hd:;si:11337591485387335667;mv:[[52.31208039543089,20.970447665112307],[52.310220827880066,20.966263419049074],null,[52.31115062142044,20.96835554208069],18]","Myśliborska 53, 03-185 Warszawa",6798.75,"Czynne całą dobę",3.3,1080,859.5,921,867.75,859.5,1143.75,1067.25,0.158852730281302,0.126420297848869,0.135466078323221,0.127633756205185,0.126420297848869,0.16822945394374,0.156977385548814,10,233.25,299.25,325.5,243,327,270.75,6798.75,113,7.7,43.5,21.486330771235,1.5,44.1,20.8117845930935,16.8,20.967024,2.9,35.7,19.0867768595041,2,17
"10",0,20.8971637,52.2387808,4.31,"Stacja Paliw ORLEN","https://www.google.com/search?tbm=lcl&ei=LE2XX4GjC_GSrgSSw7HICw&q=52.23909+20.89766+&oq=52.23909+20.89766+&gs_l=psy-ab.3...23077.29040.0.29376.4.4.0.0.0.0.100.297.3j1.4.0....0...1c.1j2.64.psy-ab..0.0.0....0.hgLH9P3LST8#rlfi=hd:;si:10541173074868023533;mv:[[52.239269977319026,20.897953903942494],[52.23891002268097,20.897366096057503]]","Lazurowa 40, 01-315 Warszawa",4881.75,"Czynne całą dobę",4.2,781.5,479.25,965.25,627,703.5,698.25,627,0.160086034721155,0.0981717621754494,0.197726225226609,0.128437548010447,0.144108157935167,0.143032723920725,0.128437548010447,10,306.75,315,341.25,141.75,108,12,4881.75,51,1.6,43.6,15.2801198540907,4.3,44.2,19.4700030448432,13.6,20.897166,2.6,36.1,16.8057851239669,3,16
"11",0,20.9980921,52.1807247,4.35,"Stacja Paliw ORLEN","https://www.google.com/search?tbm=lcl&ei=ikyXX766IMKOwPAP5Ns8&q=52.18077+20.99814+&oq=52.18077+20.99814+&gs_l=psy-ab.3...23097.26665.0.27318.4.4.0.0.0.0.115.309.3j1.4.0....0...1c.1j2.64.psy-ab..0.0.0....0.kGlMaZcJuv0#rlfi=hd:;si:3259066803003794739;mv:[[52.180949977319024,20.998433518385593],[52.18059002268097,20.997846481614406]]","Postępu 16, 02-676 Warszawa",4688.25,"Czynne całą dobę",4,846,266.25,980.25,686.25,399.75,786,723.75,0.180451127819549,0.0567909134538474,0.209086546152616,0.14637657974724,0.0852663573828187,0.167653175491921,0.154375299952008,10,351,310.5,263.25,123,113.25,15.75,4688.25,237,3.8,38.8,19.6486288431475,1.9,35.1,16.6783117919427,10.2,20.998092,2.3,33.2,15.4214876033058,5,30
"12",0,20.9192286,52.1982311,4.36,"Shell","https://www.google.com/search?tbm=lcl&ei=M0yXX4mEA_ChrgTR9K-YCg&q=+52.198+20.91875&oq=+52.198+20.91875&gs_l=psy-ab.3...32265.35893.0.36236.4.4.0.0.0.0.97.313.4.4.0....0...1c.1j2.64.psy-ab..0.0.0....0.qRkk2qhid08#rlfi=hd:;si:17018255189363046523;mv:[[52.198179977319036,20.919043632157138],[52.19782002268097,20.918456367842854]]","Kleszczowa 24, 02-485 Warszawa",4949.25,"Czynne całą dobę",4,908.25,603.75,867.75,642.75,657.75,602.25,666.75,0.183512653432338,0.121988180027277,0.175329595393241,0.129868161842703,0.132898924079406,0.121685103803607,0.134717381421428,10,339,300.75,339.75,150,86.25,24,4949.25,100,2.6,39.4,16.3686946326212,1.5,40,17.8641537960795,11.6,20.919105,3.5,31.9,15.9677685950413,3,28
"13",0,20.8961767,52.2307194,4.39,"Shell","https://www.google.com/search?tbm=lcl&ei=vkuXX4LWOvDGrgSQxZTwCA&q=52.2306+20.89601+&oq=52.2306+20.89601+&gs_l=psy-ab.3...17569.21334.0.21645.4.4.0.0.0.0.70.268.4.4.0....0...1c.1j2.64.psy-ab..0.0.0....0.pB7K49Z6vLo#rlfi=hd:;si:6989294052902278356;mv:[[52.230779977319024,20.89630384773269],[52.23042002268097,20.895716152267312]]","Lazurowa 73, 01-314 Warszawa",4136.25,"Czynne całą dobę",4.1,892.5,447,693,447,506.25,482.25,668.25,0.215775158658205,0.10806890299184,0.1675430643699,0.10806890299184,0.122393472348141,0.116591115140526,0.161559383499547,10,237,221.25,312.75,163.5,92.25,14.25,4136.25,58,3.4,45,16.1515763418447,5.2,45.6,20.5479316065223,15.1,20.896338,2.9,37.4,17.796694214876,4,13
"14",0,21.0411705,52.2492027,4.4,"Stacja Paliw ORLEN","https://www.google.com/search?tbm=lcl&ei=4UqXX_qFNsLIrgS6qYyAAw&q=52.2492+21.04117+&oq=52.2492+21.04117+&gs_l=psy-ab.3...42870.46656.0.46988.4.4.0.0.0.0.89.296.4.4.0....0...1c.1j2.64.psy-ab..0.0.0....0.cbPuGMPAryU#rlfi=hd:;si:5673603490496439494;mv:[[52.24937997731904,21.04146397091432],[52.24902002268097,21.040876029085673]]","Marcinkowskiego 6, 03-722 Warszawa",5166.75,"Czynne całą dobę",4.3,819,486,913.5,701.25,701.25,819.75,726,0.158513572361736,0.0940629989838874,0.176803599941936,0.13572361736101,0.13572361736101,0.158658731310785,0.140513862679634,10,351.75,333,304.5,170.25,102.75,28.5,5166.75,294,10.2,31.5,19.8921052631579,4.7,29.7,14.906455067564,8.3,21.041359,3.4,25.5,14.0181818181818,6,27
"15",0,21.1968478,52.2475624,4.43,NA,"https://www.google.com/search?tbm=lcl&ei=70mXX6r4Nsf1qwG1zKKADg&q=52.24772+21.19658+&oq=52.24772+21.19658+&gs_l=psy-ab.3...24583.28047.0.28413.4.4.0.0.0.0.106.311.3j1.4.0....0...1c.1j2.64.psy-ab..0.0.0....0.jwZvFg87rzk#rlfi=hd:;si:14385380180909364061;mv:[[52.24789997731903,21.19687396110786],[52.247540022680965,21.19628603889214]]","00-001, Juliana Ursyna Niemcewicza 6b, Warszawa",2997,"Zamknięte ⋅ Otwarcie: wt., 05:00",3.7,514.5,201,567.75,401.25,493.5,357,462,0.171671671671672,0.0670670670670671,0.189439439439439,0.133883883883884,0.164664664664665,0.119119119119119,0.154154154154154,10,53.25,228.75,214.5,249.75,0,39.75,2997,525,14.6,40.8,28.1298234757686,6.7,39.2,21.3329572777002,22.5,21.197088,8.6,36.5,23.5504132231405,0,3
"16",0,21.0553992,52.238541,4.44,NA,"https://www.google.com/search?tbm=lcl&ei=dkmXX43kNdXergTE6ragBA&q=ul.+Waszyngtona%2FSaska%2C+ZDM&oq=ul.+Waszyngtona%2FSaska%2C+ZDM&gs_l=psy-ab.3..33i160k1l2.11475.11475.0.11747.1.1.0.0.0.0.111.111.0j1.1.0....0...1c.2.64.psy-ab..0.1.110....0.I8urvwSTNa0#rlfi=hd:;si:10193770277239264106;mv:[[52.238801177319026,21.05615900083798],[52.23844122268096,21.055571199162024]]","al. Jerzego Waszyngtona 10, 03-924 Warszawa",4331.25,"Czynne całą dobę",3.9,696,351,696.75,582,561,722.25,722.25,0.160692640692641,0.081038961038961,0.160865800865801,0.134372294372294,0.12952380952381,0.166753246753247,0.166753246753247,10,243.75,295.5,341.25,119.25,43.5,34.5,4331.25,306,13.5,32,21.117958572173,2.3,29.2,14.74331184444,8.8,21.055359,3.7,27.8,14.6404958677686,1,26
"17",0,21.086929,52.2862674,4.44,"Shell","https://www.google.com/search?tbm=lcl&ei=fEiXX9O8BPCurgTtvqXoAw&q=%C5%81odygowa+26&oq=%C5%81odygowa+26&gs_l=psy-ab.3..0j38j0i22i30k1l3.7140.7140.0.7302.1.1.0.0.0.0.92.92.1.1.0....0...1c.1.64.psy-ab..0.1.92....0.txvvKL93qb0#rlfi=hd:;si:13458922360352736056;mv:[[52.28713361760427,21.087664506498722],[52.285273002206026,21.08348026043549],null,[52.28620331967231,21.085572383467106],18]","Łodygowa 28, 03-687 Warszawa",2924.25,"Zamknięte ⋅ Otwarcie: wt., 06:00",3.9,762.75,188.25,482.25,379.5,372,342.75,396.75,0.260836111823544,0.0643754808925365,0.16491408053347,0.129776865863042,0.12721210566812,0.117209540907925,0.135675814311362,10,127.5,189.75,224.25,208.5,0,0,2924.25,370,6.1,40.1,22.3096990620115,6.8,38.3,20.486405300127,16.5,21.086927,2.7,34.1,19.7132231404959,2,10
"18",0,21.0206406,52.16146,4.45,"Stacja Paliw ORLEN","https://www.google.com/search?tbm=lcl&ei=x0WXX_-tC8zrrgSV5o64Cw&q=52.15718+21.02059+&oq=52.15718+21.02059+&gs_l=psy-ab.3...36444.40450.0.41068.4.4.0.0.0.0.69.269.4.4.0....0...1c.1j2.64.psy-ab..0.0.0....0.hyvhbqklbTw#rlfi=hd:;si:10402088640616056425;mv:[[52.15735997731905,21.020883362804195],[52.15700002268098,21.020296637195806]]","Wawrzyńca Surowieckiego 2, 02-784 Warszawa",5048.25,"Czynne całą dobę",4.3,770.25,708,788.25,671.25,708,770.25,632.25,0.152577625909969,0.140246620115882,0.156143217946813,0.132966869707324,0.140246620115882,0.152577625909969,0.125241420294161,10,367.5,314.25,314.25,142.5,117,11.25,5048.25,273,6.1,37.8,20.8644997394476,1.5,37.4,17.2472270928047,13.5,21.0208,2.9,36,16.996694214876,6,23
"19",0,20.9571084,52.2240652,4.46,"Stacja Paliw ORLEN","https://www.google.com/search?tbm=lcl&ei=kEWXX-zFJqbLrgTyy6eoAw&q=52.22414+20.95741+&oq=52.22414+20.95741+&gs_l=psy-ab.3...48895.53609.0.53895.4.4.0.0.0.0.111.330.3j1.4.0....0...1c.1j2.64.psy-ab..0.0.0....0.LHu-CDTYPZk#rlfi=hd:;si:13609720847172526595;mv:[[52.22431997731903,20.957703804981644],[52.22396002268097,20.957116195018358]]","Aleja Prymasa Tysiąclecia 81, 01-242 Warszawa",5451,"Czynne całą dobę",4.3,817.5,544.5,1035,646.5,1035,717.75,654.75,0.149972482113374,0.0998899284534948,0.189873417721519,0.118602091359384,0.189873417721519,0.131673087506879,0.12011557512383,10,333.75,360,334.5,153,169.5,17.25,5451,141,6.4,36.1,16.6221567222512,0.3,36.7,16.0284782083723,8.3,20.957112,2.5,28.5,14.3487603305785,4,26
"20",0,21.046799,52.1879971,4.47,"Shell","https://www.google.com/search?tbm=lcl&ei=bUWXX4K3DMeyrgTyzKH4BQ&q=52.18749+21.04666+&oq=52.18749+21.04666+&gs_l=psy-ab.3...29784.33606.0.34528.4.4.0.0.0.0.106.280.3j1.4.0....0...1c.1j2.64.psy-ab..0.0.0....0.5tahu2g38UY#rlfi=hd:;si:15457763600897344856;mv:[[52.187669977319025,21.046953562744836],[52.18731002268097,21.046366437255173]]","aleja Sikorskiego 22, 02-930 Warszawa",5376,"Czynne całą dobę",3.8,955.5,441.75,921,658.5,802.5,815.25,781.5,0.177734375,0.0821707589285714,0.171316964285714,0.122488839285714,0.149274553571429,0.151646205357143,0.145368303571429,10,385.5,399.75,313.5,126.75,116.25,6,5376,330,9.9,31.9,20.6544880145909,0.2,31.5,13.8614312862888,10.9,21.046614,1.3,30.2,14.3933884297521,6,30
"21",0,21.0413118,52.1535379,4.44,NA,"https://www.google.com/search?tbm=lcl&ei=wkSXX8KkM6qMrwSPhJ0w&q=52.15419+21.04235+&oq=52.15419+21.04235+&gs_l=psy-ab.3...59109.63268.0.63602.4.4.0.0.0.0.120.349.3j1.4.0....0...1c.1j2.64.psy-ab..0.0.0....0.hfe_h_H6viU#rlfi=hd:;si:6161510676808603824;mv:[[52.15436997731903,21.042643343099794],[52.154010022680964,21.042056656900208]]","Jana Ciszewskiego 15, 02-777 Warszawa",5148,"Czynne całą dobę",4.4,799.5,522,955.5,657,809.25,711,693.75,0.15530303030303,0.101398601398601,0.185606060606061,0.127622377622378,0.15719696969697,0.138111888111888,0.134761072261072,10,349.5,367.5,381.75,102.75,81,0,5148,354,5.4,38.7,21.0528888744138,3.4,38.3,18.1656756927018,15.3,21.041864,3.7,37,18.096694214876,5,18
"22",0,21.06384102,52.1867622,4.44,"Shell","https://www.google.com/search?tbm=lcl&ei=pESXX6mMOuTMrgSpiIfoCQ&q=52.1883+21.0612+&oq=52.1883+21.0612+&gs_l=psy-ab.3...25244.28772.0.29228.4.4.0.0.0.0.113.308.3j1.4.0....0...1c.1j2.64.psy-ab..0.0.0....0.8KYdDXfhHto#rlfi=hd:;si:10769927087746115935;mv:[[52.18847997731903,21.06149356809288],[52.18812002268096,21.060906431907117]]","Rog Bonifacego, Świętego Bonifacego, 02-903 Warszawa",5197.5,"Czynne całą dobę",3.2,930.75,513.75,930.75,601.5,779.25,681.75,759.75,0.179076479076479,0.0988455988455988,0.179076479076479,0.115728715728716,0.14992784992785,0.131168831168831,0.146176046176046,10,296.25,339.75,406.5,170.25,86.25,5.25,5197.5,364,10.3,32.6,21.1748599531006,2.3,32,14.5080011129427,12.2,21.063851,2.5,30.7,15.0595041322314,4,26
"23",0,21.091199,52.2211667,4.45,"Circle K","https://www.google.com/search?tbm=lcl&ei=CkSXX97MJfHKrgSIuL7ADQ&q=52.22112+21.09148+&oq=52.22112+21.09148+&gs_l=psy-ab.3...78625.82775.0.83069.4.4.0.0.0.0.112.319.3j1.4.0....0...1c.1j2.64.psy-ab..0.0.0....0.KSLus4LqsfU#rlfi=hd:;si:9177401321955347069;mv:[[52.22129997731903,21.091773785001408],[52.22094002268096,21.091186214998594]]","Jugosłowiańska 19, 03-982 Warszawa",5690.25,"Czynne całą dobę",4.2,747,937.5,1034.25,563.25,937.5,764.25,706.5,0.131277184657968,0.164755502833795,0.181758270726242,0.0989851061025438,0.164755502833795,0.134308685910109,0.124159746935548,10,312.75,363,368.25,216,109.5,59.25,5690.25,393,14.8,30.1,21.4599596143825,2.5,31.8,14.0210120428798,11.6,21.091098,2.4,30.5,15.302479338843,5,22
"24",0,21.0234748,52.1984202,4.46,"Circle K","https://www.google.com/search?tbm=lcl&ei=Z0OXX-7GF6bIrgS-7K_QDA&q=52.19843+21.02262+&oq=52.19843+21.02262+&gs_l=psy-ab.3...42410.46091.0.46398.4.4.0.0.0.0.102.314.3j1.4.0....0...1c.1j2.64.psy-ab..0.0.0....0.i5qX-GDffdc#rlfi=hd:;si:10003809940034559726;mv:[[52.19860997731903,21.02291363499795],[52.198250022680966,21.022326365002055]]","ul, Puławska 86, 02-603 Warszawa",5590.5,"Czynne całą dobę",4,975,432.75,1116,752.25,618,901.5,795,0.174403005097934,0.0774081030319292,0.199624362758251,0.134558626240944,0.110544674000537,0.161255701636705,0.1422055272337,10,393,337.5,353.25,187.5,104.25,22.5,5590.5,269,8,35.5,20.3749869723814,4.1,32.9,15.0221633085896,8.1,21.023534,2.8,31.1,14.3396694214876,6,31
"25",0,21.2181563,52.1559509,4.47,"Circle K","https://www.google.com/search?tbm=lcl&ei=UUOXX8ynDqanrgSX96UI&q=52.15615+21.21777+&oq=52.15615+21.21777+&gs_l=psy-ab.3...16301.20911.0.21493.4.4.0.0.0.0.78.272.4.4.0....0...1c.1j2.64.psy-ab..0.0.0....0.EZfy0qhWLyM#rlfi=hd:;si:12610218207583765801;mv:[[52.15632997731903,21.218063356016003],[52.15597002268097,21.217476643983996]]","Ochocza 2, 04-942 Warszawa",4709.25,"Czynne całą dobę",4.1,693,540.75,929.25,641.25,600.75,690,614.25,0.147157190635452,0.114827201783724,0.197324414715719,0.136168179646441,0.127568084089823,0.146520146520147,0.130434782608696,10,292.5,340.5,333.75,136.5,69,0,4709.25,567,18.1,45.3,34.462877800938,11.9,46.3,26.7333006100186,26.3,21.218228,8.4,41.7,28.1454545454545,0,3
"26",0,21.0063023,52.1770599,4.45,"Stacja LPG","https://www.google.com/search?tbm=lcl&ei=VkKXX7-7AaLnrgSp_JqwAQ&q=52.17764+21.00613+&oq=52.17764+21.00613+&gs_l=psy-ab.3...14686.18285.0.18550.4.4.0.0.0.0.68.258.4.4.0....0...1c.1j2.64.psy-ab..0.0.0....0.k5o4pz2F1-0#rlfi=hd:;si:140101158066186374;mv:[[52.17781997731903,21.006423497730175],[52.17746002268097,21.005836502269826]]","Orzycka 27, 02-695 Warszawa",4212.75,"Czynne całą dobę",2.9,885.75,324.75,699.75,509.25,600,600.75,592.5,0.210254584297668,0.0770874132098985,0.166102901904931,0.120883033647855,0.142424781912053,0.142602812889443,0.140644472138152,10,202.5,260.25,366.75,145.5,67.5,9.75,4212.75,254,3.8,38.3,19.7201504689943,1.3,36,16.66298310637,11.2,21.006468,0.6,34.2,15.6157024793388,6,32
"27",0,21.0072948,52.177986,4.49,"Shell","https://www.google.com/search?tbm=lcl&ei=7EGXX86jBcOyrgSf3IuIDA&q=52.17745+21.00669+&oq=52.17745+21.00669+&gs_l=psy-ab.3...46936.52462.0.53328.4.4.0.0.0.0.104.310.3j1.4.0....0...1c.1j2.64.psy-ab..0.0.0....0.iWivkfIlwyo#rlfi=hd:;si:10712365843499689177;mv:[[52.17762997731903,21.006983496476455],[52.177270022680965,21.006396503523547]]","aleja Lotników, Aleja Wilanowska, 02-668 Warszawa",4203,"Czynne całą dobę",3.8,910.5,418.5,739.5,418.5,601.5,504,610.5,0.216630977872948,0.0995717344753747,0.175945753033547,0.0995717344753747,0.143112062812277,0.119914346895075,0.145253390435403,10,225.75,285,336.75,147,57.75,6.75,4203,254,3.2,37.7,19.1442059666493,1,35.4,16.1318243860441,10.6,21.007214,0.8,33.6,15.0793388429752,6,35
"28",0,20.9819527,52.2506418,4.49,"Shell","https://www.google.com/search?tbm=lcl&ei=8T-XX466B9qNwPAPnZySsAY&q=52.25045+20.98208+&oq=52.25045+20.98208+&gs_l=psy-ab.3...500281.505446.0.506000.4.4.0.0.0.0.114.296.3j1.4.0....0...1c.1j2.64.psy-ab..0.0.0....0.5-jeViXrkO0#rlfi=hd:;si:11827506936426490427;mv:[[52.25062997731903,20.982373979197476],[52.250270022680965,20.981786020802527]]","Stawki 42, 01-040 Warszawa",5275.5,"Czynne całą dobę",4.2,889.5,429.75,889.5,729.75,738.75,739.5,858.75,0.168609610463463,0.0814614728461757,0.168609610463463,0.138328120557293,0.140034119988627,0.140176286607904,0.162780779073074,10,310.5,342,402,170.25,87.75,9,5275.5,174,5.2,36.5,16.9214727722772,4,37.1,15.9329872011591,5.3,20.981799,2.3,29.2,13.5,5,30
"29",0,21.0063295,52.2154549,4.5,"Stacja Paliw ORLEN","https://www.google.com/search?tbm=lcl&ei=3j-XX8DxOoOMrwTZ9434DQ&q=52.21541+21.00632+&oq=52.21541+21.00632+&gs_l=psy-ab.3...12895.16871.0.17532.4.4.0.0.0.0.74.259.4.4.0....0...1c.1j2.64.psy-ab..0.0.0....0.-3sVc2QUrco#rlfi=hd:;si:13431692868315545202;mv:[[52.215589977319034,21.006613747233864],[52.21523002268097,21.006026252766137]]","aleja Niepodległości 206, 00-608 Warszawa",4066.5,"Czynne całą dobę",4.2,794.25,194.25,921,517.5,458.25,663.75,517.5,0.195315381777942,0.0477683511619329,0.226484691995574,0.127259313906308,0.112689044632977,0.16322390261896,0.127259313906308,10,339,288.75,195.75,109.5,60.75,27,4066.5,234,9.6,33.2,18.1683689421574,1.6,32,13.97259378642,3.9,21.006293,2.8,26.9,12.6611570247934,6,41
